competitorId,competitorName,firstName,lastName,status,gender,countryOfOriginCode,countryOfOriginName,regionId,regionName,affiliateId,affiliateName,age,height,weight,overallRank,overallScore,genderId,year
5862,Brian Huberty,Brian,Huberty,ACT,M,,,12,Northern California,3320,CrossFit Oakdale,35,,,238,3526,1,2012
11872,Sean LeFloch,Sean,LeFloch,ACT,M,,,15,South East,1054,,26,,,239,3532,1,2012
32987,Ron Yellin,Ron,Yellin,ACT,M,,,11,North East,1223,,26,,,240,3564,1,2012
1653,Erik Fay,Erik,Fay,ACT,M,,,16,Southern California,431,CrossFit Rancho Cucamonga,27,,,240,3564,1,2012
17163,Dave Schwanke,Dave,Schwanke,ACT,M,,,14,South Central,2699,Woodward CrossFit,32,,,242,3565,1,2012
6588,Mike LeBlanc,Mike,LeBlanc,ACT,M,,,4,Canada East,950,CrossFit Dieppe,25,,,243,3585,1,2012
9973,Keegan Wolfenden,Keegan,Wolfenden,ACT,M,,,3,Australia,835,CrossFit Newcastle,26,,,243,3585,1,2012
14023,Nathan Loren,Nathan,Loren,ACT,M,,,13,North West,1792,CrossFit Fort Vancouver,39,,,245,3609,1,2012
9535,Sean Glanzmann,Sean,Glanzmann,ACT,M,,,9,Mid Atlantic,1312,,26,,,246,3627,1,2012
12190,Zechariah Townsend,Zechariah,Townsend,ACT,M,,,15,South East,3230,,24,,,247,3633,1,2012
9405,Adam Blaney,Adam,Blaney,ACT,M,,,9,Mid Atlantic,2685,CrossFit Salisbury,29,,,248,3636,1,2012
14909,Chad Smith,Chad,Smith,ACT,M,,,10,North Central,563,,34,,,248,3636,1,2012
47734,Jeremiah Williams,Jeremiah,Williams,ACT,M,,,16,Southern California,1090,,28,,,250,3655,1,2012
10452,Brandon Mericle,Brandon,Mericle,ACT,M,,,17,South West,227,CrossFit Surge,29,,,251,3657,1,2012
59585,michael senecal,Michael,Senecal,ACT,M,,,4,Canada East,1396,,29,,,252,3696,1,2012
19443,Hannes Heins,Hannes,Heins,ACT,M,,,7,Europe,2290,CrossFit Solid,23,,,253,3723,1,2012
46475,Alex Rollin,Alex,Rollin,ACT,M,,,12,Northern California,2605,,27,,,254,3730,1,2012
21292,Garret Fisher,Garret,Fisher,ACT,M,,,12,Northern California,2605,,21,,,254,3730,1,2012
40486,Thomas Cox,Thomas,Cox,ACT,M,,,6,Central East,1941,CrossFit Faith,32,,,256,3760,1,2012
3715,jean-michel riendeau,Jean-Michel,Riendeau,ACT,M,,,4,Canada East,0,,22,,,257,3781,1,2012
8551,Julian Serna,Julian,Serna,ACT,M,,,15,South East,2356,,28,,,258,3787,1,2012
51727,James DeMarco,James,DeMarco,ACT,M,,,10,North Central,2811,ML CrossFit,32,,,259,3792,1,2012
5296,Jeremy Meredith,Jeremy,Meredith,ACT,M,,,5,Canada West,2418,CrossFit Vernon,25,,,260,3800,1,2012
2403,Luke McGruer,Luke,McGruer,ACT,M,,,3,Australia,2657,Mount CrossFit,29,,,260,3800,1,2012
1665,Mike Hart,Mike,Hart,ACT,M,,,6,Central East,1864,,32,,,262,3822,1,2012
30920,Sean Malloy,Sean,Malloy,ACT,M,,,10,North Central,1609,,36,,,263,3840,1,2012
12547,Vincent Kong,Vincent,Kong,ACT,M,,,16,Southern California,1700,,26,,,264,3866,1,2012
12388,Jared Cantrell,Jared,Cantrell,ACT,M,,,6,Central East,2246,Myriad CrossFit,29,,,265,3872,1,2012
3516,Cody Spell,Cody,Spell,ACT,M,,,14,South Central,3651,,22,,,266,3879,1,2012
28174,John Lynch,John,Lynch,ACT,M,,,11,North East,1641,Shoreline CrossFit,40,,,267,3919,1,2012
39308,Mark Cassibo,Mark,Cassibo,ACT,M,,,5,Canada West,2126,CrossFit Fraser Valley,29,,,268,3921,1,2012
19155,Jesse Disch,Jesse,Disch,ACT,M,,,13,North West,0,,27,,,269,3927,1,2012
49879,Neil Minella,Neil,Minella,ACT,M,,,16,Southern California,0,,27,,,270,3934,1,2012
10476,Natan Geva,Natan,Geva,ACT,M,,,3,Australia,933,CrossFit Brisbane,24,,,271,3938,1,2012
9809,Tom Ragusa,Tom,Ragusa,ACT,M,,,10,North Central,233,Lahaina CrossFit,34,,,272,3945,1,2012
47432,Jason Haywood,Jason,Haywood,ACT,M,,,3,Australia,343,,26,,,273,3950,1,2012
27814,Kyle Boyer,Kyle,Boyer,ACT,M,,,17,South West,1943,CrossFit Dixie,32,,,274,3957,1,2012
27287,Matteo Piran,Matteo,Piran,ACT,M,,,7,Europe,0,,32,,,275,3961,1,2012
17741,Jonathan Laniel,Jonathan,Laniel,ACT,M,,,4,Canada East,544,CrossFit Laval,26,,,275,3961,1,2012
18613,Andrew Kuechler,Andrew,Kuechler,ACT,M,,,10,North Central,0,,23,,,277,3962,1,2012
25193,Justin Dickson,Justin,Dickson,ACT,M,,,17,South West,1027,,36,,,278,3984,1,2012
2807,Christer Idland,Christer,Idland,ACT,M,,,7,Europe,372,CrossFit Oslo,25,,,279,3993,1,2012
17515,jaime acuna,jaime,acuna,ACT,M,,,14,South Central,1953,,20,,,280,3998,1,2012
7236,Noel Famy,Noel,Famy,ACT,M,,,12,Northern California,373,,37,,,281,4009,1,2012
8522,chris hogan,Chris,Hogan,ACT,M,,,3,Australia,830,CrossFit Melbourne,26,,,282,4022,1,2012
23189,Christian Bull,Christian,Bull,ACT,M,,,9,Mid Atlantic,0,,32,,,283,4024,1,2012
36713,Herman Demmink III,Herman,Demmink III,ACT,M,,,6,Central East,0,,28,,,284,4063,1,2012
11267,Jared Davis,Jared,Davis,ACT,M,,,15,South East,488,CrossFit SS (South Side),29,,,285,4075,1,2012
5590,Chris Michelmore,Chris,Michelmore,ACT,M,,,12,Northern California,1643,CrossFit Moxie,29,,,286,4079,1,2012
7567,Scott Paltos,Scott,Paltos,ACT,M,,,11,North East,2161,,35,,,287,4092,1,2012
4702,Darren Ellis,Darren,Ellis,ACT,M,,,3,Australia,735,CrossFit New Zealand (NZ),37,,,288,4094,1,2012
17606,Eric O'Connor,Eric,O'Connor,ACT,M,,,17,South West,1038,CrossFit Park City,31,,,289,4137,1,2012
14697,leonidas jenkins,Leonidas,Jenkins,ACT,M,,,17,South West,1192,CrossFit LoDo,29,,,290,4148,1,2012
20236,Jeff edwards,Jeff,Edwards,ACT,M,,,6,Central East,522,CrossFit Broad Ripple,27,,,291,4157,1,2012
42516,Anders Galaly,Anders,Galaly,ACT,M,,,7,Europe,3629,,24,,,292,4159,1,2012
24643,Nate Beard,Nate,Beard,ACT,M,,,17,South West,1093,,34,,,293,4161,1,2012
9217,Dan Goldberg,Dan,Goldberg,ACT,M,,,11,North East,0,,29,,,294,4164,1,2012
25758,Auke Toussaint,Auke,Toussaint,ACT,M,,,7,Europe,2336,CrossFit Noord,29,,,295,4166,1,2012
4732,Ricky Frausto,Ricky,Frausto,ACT,M,,,10,North Central,1033,CrossFit Omaha,34,,,296,4167,1,2012
21253,Simon Nickerson,Simon,Nickerson,ACT,M,,,15,South East,1056,CrossFit Garage,24,,,297,4170,1,2012
14562,Aaron Bielefeldt,Aaron,Bielefeldt,ACT,M,,,14,South Central,2629,,30,,,298,4176,1,2012
59085,rory hanlin,Rory,Hanlin,ACT,M,,,9,Mid Atlantic,3620,,30,,,299,4185,1,2012
18278,Jimmy St Louis,Jimmy,St Louis,ACT,M,,,15,South East,4830,South Tampa CrossFit,30,,,299,4185,1,2012
54393,Eric Hockridge,Eric,Hockridge,ACT,M,,,17,South West,1027,,25,,,301,4192,1,2012
10228,Vaughn Langtry,Vaughn,Langtry,ACT,M,,,3,Australia,2420,CrossFit BodiComplete,24,,,302,4198,1,2012
56889,Luke Reiland,Luke,Reiland,ACT,M,,,10,North Central,2184,,28,,,303,4208,1,2012
48307,Omar Torres,Omar,Torres,ACT,M,,,15,South East,1095,CrossFit HardCore,34,,,304,4230,1,2012
38223,Johannes Gustavsson,Johannes,Gustavsson,ACT,M,,,7,Europe,2173,Gripen CrossFit,33,,,305,4232,1,2012
12151,Chris Cristini,Chris,Cristini,ACT,M,,,4,Canada East,1963,CrossFit Markham,50,,,306,4233,1,2012
29109,Nuno Costa,Nuno,Costa,ACT,M,,,16,Southern California,600,CrossFit Invictus,33,,,307,4239,1,2012
3572,Jakob Magnússon,Jakob,Magnússon,ACT,M,,,7,Europe,3147,,23,,,308,4248,1,2012
10388,Jake Howard,Jake,Howard,ACT,M,,,10,North Central,2205,CrossFit Gambit,28,,,309,4252,1,2012
30151,Daniel Tromello,Daniel,Tromello,ACT,M,,,16,Southern California,3801,Precision CrossFit,26,,,310,4257,1,2012
30482,Timmy Johnston,Timmy,Johnston,ACT,M,,,12,Northern California,466,Delta CrossFit,30,,,311,4260,1,2012
23021,ronnie teasdale,Ronnie,Teasdale,ACT,M,,,16,Southern California,2772,,29,,,312,4262,1,2012
23824,Andrew Duffy,Andrew,Duffy,ACT,M,,,15,South East,812,,32,,,313,4271,1,2012
2105,Josh Nelson,Josh,Nelson,ACT,M,,,11,North East,216,,22,,,314,4281,1,2012
9573,Chris Ryan,Chris,Ryan,ACT,M,,,11,North East,3009,CrossFit Hell's Kitchen,32,,,315,4306,1,2012
33369,Robert Manlove,Robert,Manlove,ACT,M,,,7,Europe,1717,CrossFit CM2,26,,,316,4317,1,2012
64812,darren hunsucker,Darren,Hunsucker,ACT,M,,,6,Central East,1941,CrossFit Faith,21,,,317,4320,1,2012
34531,Alex Clarke,Alex,Clarke,ACT,M,,,7,Europe,2255,CrossFit Tonbridge,29,,,318,4328,1,2012
14074,Teddy Hwang,Teddy,Hwang,ACT,M,,,16,Southern California,930,,24,,,319,4343,1,2012
2559,Steven Fawcett,Steven,Fawcett,ACT,M,,,7,Europe,3130,CrossFit Clitheroe,24,,,320,4363,1,2012
2698,Colin Jenkins,Colin,Jenkins,ACT,M,,,16,Southern California,969,,24,,,321,4373,1,2012
2636,Duke Burk,Duke,Burk,ACT,M,,,10,North Central,2940,,25,,,322,4382,1,2012
43446,Erwin van Beek,Erwin,van Beek,ACT,M,,,7,Europe,72,CrossFit Reebok 020,40,,,323,4390,1,2012
9799,Brad King,Brad,King,ACT,M,,,10,North Central,983,,30,,,324,4392,1,2012
15653,Michael Cazayoux,Michael,Cazayoux,ACT,M,,,17,South West,1677,,22,,,325,4394,1,2012
14268,Riccardo Donati,Riccardo,Donati,ACT,M,,,7,Europe,2576,CrossFit Bologna by Nativa,31,,,325,4394,1,2012
7103,Steven Bergeron,Steven,Bergeron,ACT,M,,,5,Canada West,556,PURE Fitness CrossFit,21,,,327,4398,1,2012
6151,Kent Ingalls,Kent,Ingalls,ACT,M,,,9,Mid Atlantic,222,CrossFit Forward,30,,,328,4401,1,2012
10238,Matt Johnson,Matt,Johnson,ACT,M,,,17,South West,630,MBS CrossFit,25,,,329,4403,1,2012
9968,Jesse Stanley,Jesse,Stanley,ACT,M,,,11,North East,300,CrossFit South Central Mass,27,,,330,4409,1,2012
15993,Drummond Williamson,Drummond,Williamson,ACT,M,,,3,Australia,248,CrossFit 42 South,33,,,331,4427,1,2012
8950,Jeremy Mhire,Jeremy,Mhire,ACT,M,,,10,North Central,610,CrossFit Springfield,32,,,332,4437,1,2012
6001,wes hendricks,Wes,Hendricks,ACT,M,,,13,North West,872,CrossFit Portland,25,,,333,4448,1,2012
3938,Jacob Heighes,Jacob,Heighes,ACT,M,,,16,Southern California,2385,,21,,,333,4448,1,2012
16301,Jason Ninnemann,Jason,Ninnemann,ACT,M,,,6,Central East,2226,,35,,,335,4450,1,2012
3871,Preston Soechting,Preston,Soechting,ACT,M,,,6,Central East,2849,CrossFit Nashville,27,,,335,4450,1,2012
18061,Armand McCormick,Armand,McCormick,ACT,M,,,10,North Central,1324,CrossFit Kilo,30,,,337,4461,1,2012
17232,Bryan Wadkins,Bryan,Wadkins,ACT,M,,,16,Southern California,3142,CrossFit Rx'd Placentia,39,,,338,4462,1,2012
9042,Dan Finck,Dan,Finck,ACT,M,,,17,South West,630,MBS CrossFit,31,,,338,4462,1,2012
3008,Brian Quinlan,Brian,Quinlan,ACT,M,,,9,Mid Atlantic,3234,CrossFit Explode,35,,,340,4467,1,2012
10116,Marc Anthony,Marc,Anthony,ACT,M,,,15,South East,2370,,22,,,341,4475,1,2012
22588,Tyler Whitcomb,Tyler,Whitcomb,ACT,M,,,13,North West,524,CrossFit Salem,23,,,342,4515,1,2012
10601,Goce DILEVSKI,Goce,DILEVSKI,ACT,M,,,3,Australia,3158,Raw Edge CrossFit,26,,,343,4521,1,2012
12474,Tim Carroll,Tim,Carroll,ACT,M,,,11,North East,2021,CrossFit 908,29,,,344,4525,1,2012
3066,Luke Ahlfield,Luke,Ahlfield,ACT,M,,,10,North Central,2801,,28,,,345,4532,1,2012
15382,Mahdi Te Heuheu,Mahdi,Te Heuheu,ACT,M,,,3,Australia,2657,Mount CrossFit,26,,,346,4543,1,2012
6846,Stephen Putbrese,Stephen,Putbrese,ACT,M,,,10,North Central,966,,23,,,347,4558,1,2012
62125,Daniel Sullivan,Daniel,Sullivan,ACT,M,,,10,North Central,1067,,35,,,348,4559,1,2012
34818,Cody Rice,Cody,Rice,ACT,M,,,16,Southern California,1090,,24,,,349,4561,1,2012
53555,Alex Gerszewski,Alex,Gerszewski,ACT,M,,,10,North Central,1598,,26,,,350,4562,1,2012
21004,Tim Hahn,Tim,Hahn,ACT,M,,,10,North Central,2652,CrossFit Instinct,26,,,351,4564,1,2012
3269,Brenden Loyer,Brenden,Loyer,ACT,M,,,13,North West,0,,20,,,352,4573,1,2012
6434,kevin dart,Kevin,Dart,ACT,M,,,10,North Central,2260,,24,,,353,4584,1,2012
6619,Chris Brown,Chris,Brown,ACT,M,,,16,Southern California,2864,,28,,,354,4599,1,2012
27544,Brandon Keatley,Brandon,Keatley,ACT,M,,,15,South East,508,,28,,,355,4605,1,2012
2152,Rob Miller,Rob,Miller,ACT,M,,,15,South East,783,CrossFit Atlanta,26,,,356,4608,1,2012
12126,Mattia Balella,Mattia,Balella,ACT,M,,,7,Europe,2033,Reebok CrossFit Ravenna,28,,,357,4611,1,2012
25407,Iain Maclean,Iain,Maclean,ACT,M,,,5,Canada West,1274,CrossFit BRIO,35,,,358,4630,1,2012
14436,Steve Pinkerton,Steve,Pinkerton,ACT,M,,,9,Mid Atlantic,220,CrossFit Vitality,31,,,359,4657,1,2012
16315,Gil Hollingsworth,Gil,Hollingsworth,ACT,M,,,17,South West,769,,29,,,360,4668,1,2012
9876,Clint Russell,Clint,Russell,ACT,M,,,16,Southern California,348,CrossFit Coronado,28,,,361,4669,1,2012
21905,James Storer,James,Storer,ACT,M,,,16,Southern California,2730,,33,,,362,4689,1,2012
16815,Paul Zavaglia,Paul,Zavaglia,ACT,M,,,13,North West,1156,Lynnwood CrossFit,26,,,363,4692,1,2012
2371,Nick scott,Nick,Scott,ACT,M,,,10,North Central,2940,,33,,,364,4695,1,2012
5878,Owen Satterley,Owen,Satterley,ACT,M,,,7,Europe,3283,CrossFit Glevum,31,,,365,4716,1,2012
5367,David Helfrecht,David,Helfrecht,ACT,M,,,10,North Central,610,CrossFit Springfield,32,,,366,4728,1,2012
6019,Leigh Bevan,Leigh,Bevan,ACT,M,,,7,Europe,128,CrossFit SA1,25,,,367,4747,1,2012
13399,Mizar Fuentes-Ortega,Mizar,Fuentes-Ortega,ACT,M,,,4,Canada East,964,,29,,,368,4748,1,2012
20987,Bob Cole,Bob,Cole,ACT,M,,,10,North Central,1609,,38,,,369,4761,1,2012
7190,Nate Beveridge,Nate,Beveridge,ACT,M,,,5,Canada West,2126,CrossFit Fraser Valley,31,,,370,4762,1,2012
39754,Daniel Petro,Daniel,Petro,ACT,M,,,15,South East,409,,24,,,371,4764,1,2012
6729,Cody Loeffler,Cody,Loeffler,ACT,M,,,9,Mid Atlantic,666,CrossFit Apex,24,,,372,4766,1,2012
82635,Kelly Hargett,Kelly,Hargett,ACT,M,,,15,South East,2372,,30,,,373,4769,1,2012
36036,bryan smith,bryan,smith,ACT,M,,,15,South East,591,,27,,,374,4771,1,2012
5494,Nathan Klein,Nathan,Klein,ACT,M,,,6,Central East,2157,,21,,,375,4774,1,2012
6610,Anthony Abeel,Anthony,Abeel,ACT,M,,,14,South Central,2056,Get Lifted CrossFit,19,,,376,4775,1,2012
16839,Terry Couch,Terry,Couch,ACT,M,,,6,Central East,599,CrossFit Steel Place,29,,,377,4781,1,2012
9189,Andrew Rape,Andrew,Rape,ACT,M,,,15,South East,543,CrossFit Trussville,23,,,378,4795,1,2012
33625,Martin Møller,Martin,Møller,ACT,M,,,7,Europe,859,CrossFit Butcher's Lab,31,,,379,4816,1,2012
10249,Dan Williams,Dan,Williams,ACT,M,,,3,Australia,82,,27,,,380,4820,1,2012
11544,Ruben Rojas,Ruben,Rojas,ACT,M,,,16,Southern California,1912,Brick CrossFit,32,,,380,4820,1,2012
26088,Dave Bonanni,Dave,Bonanni,ACT,M,,,11,North East,296,,33,,,382,4844,1,2012
4166,Nicholas Longo,Nicholas,Longo,ACT,M,,,15,South East,1615,Lightning CrossFit,28,,,383,4852,1,2012
12780,Derek Kneadler,Derek,Kneadler,ACT,M,,,17,South West,2843,,33,,,384,4865,1,2012
34197,Brice Collier,Brice,Collier,ACT,M,,,2,Asia,0,,26,,,385,4896,1,2012
6433,Mat Frankel,Mat,Frankel,ACT,M,,,11,North East,2022,CrossFit City Line,26,,,386,4900,1,2012
14515,Jordan Finlayson,Jordan,Finlayson,ACT,M,,,9,Mid Atlantic,1031,CrossFit Hickory,25,,,386,4900,1,2012
12714,Ryan Kononchik,Ryan,Kononchik,ACT,M,,,11,North East,736,CrossFit Milford,28,,,388,4909,1,2012
2705,Patrick Fitzsimons,Patrick,Fitzsimons,ACT,M,,,3,Australia,1645,,23,,,389,4910,1,2012
65097,Brian Del Greco,Brian,Del Greco,ACT,M,,,15,South East,306,CrossFit Reaction,28,,,390,4911,1,2012
39540,Eric Ericson,Eric,Ericson,ACT,M,,,7,Europe,2609,,31,,,391,4935,1,2012
5207,Mareck Bigler,Mareck,Bigler,ACT,M,,,7,Europe,1821,CrossFit Riviera,29,,,392,4940,1,2012
9984,matt deleo,Matt,Deleo,ACT,M,,,11,North East,3587,,33,,,393,4949,1,2012
5195,Boris Fridlib,Boris,Fridlib,ACT,M,,,12,Northern California,879,CrossFit San Jose,26,,,394,4963,1,2012
9195,Michael McElroy,Michael,McElroy,ACT,M,,,14,South Central,658,,26,,,395,4969,1,2012
12454,Kelly Levens,Kelly,Levens,ACT,M,,,15,South East,1060,CrossFit Rx,30,,,396,4975,1,2012
1943,Drew Wilson,Drew,Wilson,ACT,M,,,16,Southern California,2635,,28,,,397,4978,1,2012
28773,Kevin Clive,Kevin,Clive,ACT,M,,,14,South Central,2029,,31,,,398,4983,1,2012
7506,Nicholas Sorrel,Nicholas,Sorrel,ACT,M,,,14,South Central,2818,CrossFit H-Town,31,,,398,4983,1,2012
13963,Jon Robichaud,Jon,Robichaud,ACT,M,,,4,Canada East,1000,Element CrossFit,29,,,400,4988,1,2012
52062,Brandon Shriner,Brandon,Shriner,ACT,M,,,6,Central East,425,CrossFit Knoxville,28,,,400,4988,1,2012
30860,Zach Filer,Zach,Filer,ACT,M,,,13,North West,342,,27,,,402,4992,1,2012
2304,Adam Shackell,Adam,Shackell,ACT,M,,,7,Europe,436,CrossFit Bath,24,,,403,4994,1,2012
16456,Hank Mason,Hank,Mason,ACT,M,,,9,Mid Atlantic,199,District CrossFit,21,,,404,4999,1,2012
15844,Zach Baker,Zach,Baker,ACT,M,,,16,Southern California,1446,,25,,,405,5000,1,2012
5764,Christopher Kalec,Christopher,Kalec,ACT,M,,,4,Canada East,964,,32,,,406,5006,1,2012
12395,Jared Glover,Jared,Glover,ACT,M,,,17,South West,1799,,25,,,407,5011,1,2012
4638,jonny smyth,jonny,smyth,ACT,M,,,7,Europe,678,Mochara CrossFit,38,,,408,5012,1,2012
79148,Travis McRoberts,Travis,McRoberts,ACT,M,,,12,Northern California,1594,,30,,,409,5019,1,2012
2482,Rob Martin,Rob,Martin,ACT,M,,,7,Europe,2142,CrossFit Mallorca,33,,,410,5021,1,2012
17609,Carlos Montoya,Carlos,Montoya,ACT,M,,,10,North Central,282,,26,,,410,5021,1,2012
32475,Jason Dupere,Jason,Dupere,ACT,M,,,16,Southern California,1409,,24,,,412,5030,1,2012
46057,Michael Collins,Michael,Collins,ACT,M,,,15,South East,3230,,29,,,413,5032,1,2012
2996,Jason Rosser,Jason,Rosser,ACT,M,,,16,Southern California,3159,CrossFit Grover Beach,31,,,414,5034,1,2012
45439,Travis Stoetzel,Travis,Stoetzel,ACT,M,,,10,North Central,0,,29,,,415,5035,1,2012
3130,Carson Thomas,Carson,Thomas,ACT,M,,,14,South Central,1155,CrossFit Cedar Park,27,,,415,5035,1,2012
5665,Andrew Gray,Andrew,Gray,ACT,M,,,13,North West,797,,29,,,417,5052,1,2012
42385,Kaylor Hasbargen,Kaylor,Hasbargen,ACT,M,,,13,North West,1158,,23,,,418,5053,1,2012
4738,Zach Moehle,Zach,Moehle,ACT,M,,,10,North Central,2829,,25,,,419,5060,1,2012
5624,Curt Manning,Curt,Manning,ACT,M,,,5,Canada West,0,,28,,,420,5065,1,2012
24309,Lukas Högberg,Lukas,Högberg,ACT,M,,,7,Europe,2290,CrossFit Solid,21,,,421,5085,1,2012
22730,Jesse Baz,Jesse,Baz,ACT,M,,,12,Northern California,625,CrossFit Santa Cruz,30,,,421,5085,1,2012
5948,Luke Mullen,Luke,Mullen,ACT,M,,,14,South Central,850,CrossFit Richardson,19,,,423,5092,1,2012
4076,Michael Moseley,Michael,Moseley,ACT,M,,,17,South West,1541,CrossFit Now,39,,,424,5095,1,2012
16092,Joshua Akiona,Joshua,Akiona,ACT,M,,,12,Northern California,1565,CrossFit 808,25,,,425,5096,1,2012
25137,Travis Holmquist,Travis,Holmquist,ACT,M,,,15,South East,202,,25,,,425,5096,1,2012
1748,Josh Silvernail,Josh,Silvernail,ACT,M,,,10,North Central,1800,CrossFit AMRAP,27,,,427,5098,1,2012
33636,Paul Teehan,Paul,Teehan,ACT,M,,,11,North East,1887,,39,,,428,5106,1,2012
5800,Tony Koens,Tony,Koens,ACT,M,,,10,North Central,1289,Timberwolf CrossFit,29,,,429,5127,1,2012
12244,Landon Adams,Landon,Adams,ACT,M,,,14,South Central,3167,CrossFit Round Rock,31,,,430,5131,1,2012
45989,Scott Edson,Scott,Edson,ACT,M,,,10,North Central,1419,CrossFit Freedom,28,,,431,5157,1,2012
24092,Michael FitzGerald,Michael,FitzGerald,ACT,M,,,5,Canada West,0,,26,,,432,5160,1,2012
1929,Wesley Sun Chee Fore,Wesley Sun Chee,Fore,ACT,M,,,14,South Central,2999,CrossFit Lafayette,26,,,433,5162,1,2012
16195,Trent Jones,Trent,Jones,ACT,M,,,3,Australia,1304,,23,,,434,5164,1,2012
7088,Kirk Gibson,Kirk,Gibson,ACT,M,,,15,South East,1620,World Camp CrossFit,19,,,435,5179,1,2012
11672,olivier martin,Olivier,Martin,ACT,M,,,15,South East,488,CrossFit SS (South Side),31,,,436,5207,1,2012
51067,Brandon Garner,Brandon,Garner,ACT,M,,,9,Mid Atlantic,3525,CrossFit Invoke,31,,,437,5210,1,2012
59310,Blair Carson,Blair,Carson,ACT,M,,,9,Mid Atlantic,1312,,28,,,438,5216,1,2012
76049,Daniel Agostino,Daniel,Agostino,ACT,M,,,11,North East,2377,,25,,,439,5218,1,2012
32710,Peter Egyed,Peter,Egyed,ACT,M,,,17,South West,1164,CrossFit Fury,26,,,440,5225,1,2012
7173,Breck Berry,Breck,Berry,ACT,M,,,10,North Central,1150,CrossFit Jenks,36,,,441,5229,1,2012
9681,Stefan Gehrig,Stefan,Gehrig,ACT,M,,,3,Australia,830,CrossFit Melbourne,27,,,442,5245,1,2012
7471,Christopher Gartrell,Christopher,Gartrell,ACT,M,,,17,South West,495,,26,,,443,5246,1,2012
19273,Gabriel Perez,Gabriel,Perez,ACT,M,,,16,Southern California,131,,25,,,444,5247,1,2012
44471,Tyler Tisue,Tyler,Tisue,ACT,M,,,10,North Central,2094,,31,,,445,5258,1,2012
7376,chris exarhos,Chris,Exarhos,ACT,M,,,13,North West,2111,Kitsap CrossFit,40,,,446,5261,1,2012
5854,Matt Banwart,Matt,Banwart,ACT,M,,,16,Southern California,1700,,24,,,447,5265,1,2012
2012,Nathan Goldhardt,Nathan,Goldhardt,ACT,M,,,17,South West,484,,25,,,448,5275,1,2012
15419,Jon Balfe,Jon,Balfe,ACT,M,,,4,Canada East,2850,CrossFit Genetic Potential,37,,,449,5279,1,2012
36243,Tom Kulisz,Tom,Kulisz,ACT,M,,,9,Mid Atlantic,1453,CrossFit Dominance,29,,,450,5284,1,2012
2648,Christian Harris,Christian,Harris,ACT,M,,,11,North East,363,CrossFit South Shore L.I.,25,,,451,5290,1,2012
2968,Drew Davie,Drew,Davie,ACT,M,,,11,North East,3199,CrossFit Rockland,25,,,452,5292,1,2012
1873,Nathan Lauritzen,Nathan,Lauritzen,ACT,M,,,16,Southern California,3264,CrossFit Foothill,33,,,453,5293,1,2012
21051,Brendan Clarke,Brendan,Clarke,ACT,M,,,3,Australia,0,,20,,,454,5294,1,2012
13741,Oliver Yost,Oliver,Yost,ACT,M,,,9,Mid Atlantic,2928,CrossFit Riverfront,23,,,455,5296,1,2012
10478,Ryan Bielefeldt,Ryan,Bielefeldt,ACT,M,,,14,South Central,2629,,26,,,456,5299,1,2012
61187,Sean Catto,Sean,Catto,ACT,M,,,9,Mid Atlantic,2925,CrossFit Eternal,28,,,457,5301,1,2012
8086,Will Hall,Will,Hall,ACT,M,,,15,South East,1055,CrossFit Camden,21,,,458,5302,1,2012
29263,Paul Walton,Paul,Walton,ACT,M,,,3,Australia,2414,CrossFit Athletic,30,,,459,5304,1,2012
29431,Mark Corrigan,Mark,Corrigan,ACT,M,,,3,Australia,2120,CrossFit Wollongong,31,,,460,5314,1,2012
7536,Joseph Reweti,Joseph,Reweti,ACT,M,,,3,Australia,2555,CrossFit Urban Energy,28,,,461,5323,1,2012
22345,Jayce Stewart,Jayce,Stewart,ACT,M,,,6,Central East,2922,,24,,,461,5323,1,2012
22210,Vincent Tremblay,Vincent,Tremblay,ACT,M,,,4,Canada East,539,CrossFit CapOp,24,,,463,5325,1,2012
19337,Eric Ayala,Eric,Ayala,ACT,M,,,16,Southern California,2103,Resolution CrossFit,38,,,464,5331,1,2012
22201,Rick Dyer,Rick,Dyer,ACT,M,,,12,Northern California,451,CrossFit Los Altos,31,,,465,5339,1,2012
19941,Simon Paquette,Simon,Paquette,ACT,M,,,4,Canada East,3608,Concept Ekilibre CrossFit,23,,,466,5354,1,2012
46728,Shane Farmer,Shane,Farmer,ACT,M,,,16,Southern California,600,CrossFit Invictus,27,,,467,5361,1,2012
45544,Landan Webster,Landan,Webster,ACT,M,,,14,South Central,0,,30,,,468,5379,1,2012
45223,JP Wioncek,JP,Wioncek,ACT,M,,,11,North East,2793,CrossFit Wicked,25,,,469,5383,1,2012
40873,Kevin Bell,Kevin,Bell,ACT,M,,,16,Southern California,3096,CrossFit Chino Hills,21,,,470,5396,1,2012
8913,Wes Ng,Wes,Ng,ACT,M,,,4,Canada East,3404,CrossFit de l'ouest,29,,,470,5396,1,2012
37236,Jaime Beveridge,Jaime,Beveridge,ACT,M,,,3,Australia,2419,CrossFit Plus,25,,,472,5397,1,2012
12209,logan schecter,Logan,Schecter,ACT,M,,,11,North East,1713,CrossFit 516,22,,,473,5400,1,2012
9410,Corey Perry,Corey,Perry,ACT,M,,,9,Mid Atlantic,935,,37,,,474,5401,1,2012
24195,anthony chavez,Anthony,Chavez,ACT,M,,,16,Southern California,2649,,29,,,475,5407,1,2012
